38,1826,FIC,LastMohicansANarrative1757 ,"  . These eyes have seen its waters colored with blood, as natural water never yet flowed from the bowels of the' arth. "" "" It was a convenient",
39,1826,FIC,LastMohicansANarrative1757 ,"  the dreary pool had never been awakened from the silence of creation. While they yet hesitated in uncertainty, the form of the Indian was seen gliding out of the",
40,1826,FIC,LastMohicansANarrative1757 ,"  and regular wash of the little waves, by announcing that the waters were not yet subsided, furnished a frightful memorial of the deed of blood they had just witnessed",
41,1826,FIC,LastMohicansANarrative1757 ,"  peace-pipe, or the smoke which settles above a mosquito fire. "" He was yet speaking, when a crashing sound was heard, and a cannon-ball entered the thicket",
42,1826,FIC,LastMohicansANarrative1757 ,"  . When she did bend her dark eyes on the young man, they were yet filled with an expression of anguish that at once drove every thought but that of",
43,1826,FIC,LastMohicansANarrative1757 ,"  ironical manner, to one more grave and thoughtful, he continued: "" and yet there might, and must be, something in that letter which it would be",
44,1826,FIC,LastMohicansANarrative1757 ,"  vigor of your excellency every motive to stimulate the one, we can, as yet, see no particular call for the exercise of the other. "" Montcalm,",
45,1826,FIC,LastMohicansANarrative1757 ,"  the devil, sir! "" exclaimed the hasty veteran. "" He is not yet master of William Henry, nor shall he ever be, provided Webb proves himself",
46,1826,FIC,LastMohicansANarrative1757 ,"  himself the man he should. No, sir, thank Heaven we are not yet in such a strait that it can be said Munro is too much pressed to",
47,1826,FIC,LastMohicansANarrative1757 ,"  hairs. "" "" Say not so, "" cried Duncan; "" we are yet masters of the fort, and of our honor. Let us, then,",
48,1826,FIC,LastMohicansANarrative1757 ,"  conquered columns, where they stalked in sullen discontent; attentive, though, as yet, passive observers of the moving multitude. The advance, with Heyward at its",
49,1826,FIC,LastMohicansANarrative1757 ,"  "" said Gamut, who, helpless and useless as he was, had not yet dreamed of deserting his trust, "" it is the jubilee of the devils,",
50,1826,FIC,LastMohicansANarrative1757 ,"  who know that Montcalm died like a hero on the plains of Abraham, have yet to learn how much he was deficient in that moral courage without which no man",
51,1826,FIC,LastMohicansANarrative1757 ,"  in that moral courage without which no man can be truly great. Pages might yet be written to prove, from this illustrious example, the defects of human excellence",
52,1826,FIC,LastMohicansANarrative1757 ,"  as he stepped lightly across the plain, afraid to exhibit his feelings, and yet too inexperienced to quell entirely their sudden and powerful influence. His red associate,",
53,1826,FIC,LastMohicansANarrative1757 ,"  "" And not Alice? "" demanded Heyward. "" Of her we have not yet seen the signs, "" returned the scout, looking closely around at the trees",
54,1826,FIC,LastMohicansANarrative1757 ,"  to be seen! Well, well, I can squint along a clouded barrel yet, and that is enough to settle all disputes between me and the Mingoes.",
55,1826,FIC,LastMohicansANarrative1757 ,"  ; "" there are suppressed noises on the plain which may show Montcalm has not yet entirely deserted his conquest. "" "" Then ears are better than eyes, """,
56,1826,FIC,LastMohicansANarrative1757 ,"  was here that I saw him fall, and could have sworn that here he yet remained. "" "" Hist! speak lower; for we know not what ears",
57,1826,FIC,LastMohicansANarrative1757 ,"  truth, "" returned the scout, betraying more anxiety than was usual; "" yet what can be done? A single suspicious look might bring on an attack before",
58,1826,FIC,LastMohicansANarrative1757 ,"  no difference between this bit of skin and that of any other Indian, and yet the Sagamore declares it came from the poll of a Mingo; nay, he",
59,1826,FIC,LastMohicansANarrative1757 ,"  -- thus throwing everything into disorder, and destroying all the harmony of warfare. Yet a red natur' is not likely to alter with every shift of policy;",
60,1826,FIC,LastMohicansANarrative1757 ,"  companions complied, though to two of them the reasons of this extraordinary precaution were yet a mystery. When they were in the low cavity that surrounded the earthen fort",
61,1826,FIC,LastMohicansANarrative1757 ,"  a reason for what you do.' T is but a shade, and yet it is not natural. You see the mist, major, that is rising",
62,1826,FIC,LastMohicansANarrative1757 ,"  whispered the scout, "" two canoes and a smoke. The knaves haven't yet got their eyes out of the mist, or we should hear the accursed whoop",
63,1826,FIC,LastMohicansANarrative1757 ,"  to men in the settlements, where there are inventions to assist the sight, yet no human organs can see all the dangers which at this moment circumvent us.",
64,1826,FIC,LastMohicansANarrative1757 ,"  , which would lead them into the heart of the country of the Frenchers. Yet here are we, within a short range of the Scaroons, and not a",
65,1826,FIC,LastMohicansANarrative1757 ,"  mastodon; "" ay, and a thorn in the sides of the Hurons. Yet that is not the footstep of an Indian! the weight is too much on",
66,1826,FIC,LastMohicansANarrative1757 ,"  foot. By the Lord, it is no longer than a child's and yet the maidens are tall and comely. That Providence is partial in its gifts,",
