70,1826,FIC,LastMohicansANarrative1757 ,"  pie on est avec eux. Eh, bien! monsieur, "" he continued still speaking in French; "" though I should have been proud of receiving your commandant"
71,1826,FIC,LastMohicansANarrative1757 ,"  Alice. Not only the dangers through which they had passed, but those which still impended above them, appeared to be momentarily forgotten, in the soothing indulgence of"
72,1826,FIC,LastMohicansANarrative1757 ,"  purport of the communication he had proposed making, or on the decided, though still polished message, by which he now gave his enemy to understand, that,"
73,1826,FIC,LastMohicansANarrative1757 ,"  lighted, and age no longer appeared to possess any influence over his vast and still muscular person. "" Speak to the boys to be watchful, sir, """
74,1826,FIC,LastMohicansANarrative1757 ,"  . "" The old man made a gesture of resignation, though his rigid features still betrayed his obstinate adherence to a distrust, which he derived from a sort of"
75,1826,FIC,LastMohicansANarrative1757 ,"  and speaking a foreign tongue; you will, therefore, please to assist me still. "" Then, after a short pause, he added: "" These hills"
76,1826,FIC,LastMohicansANarrative1757 ,"  , had they encountered on the fairest field of Europe. While the conquered were still, sullen, and dejected, the victors triumphed. But there are limits alike"
77,1826,FIC,LastMohicansANarrative1757 ,"  cloak, and looking the soldier close in the face as he passed him, still continuing his way toward the British fortification. The man started; his arms rattled"
78,1826,FIC,LastMohicansANarrative1757 ,"  past contest, and who only desired the opportunity to revenge an indignity which was still wounding to their pride, concealed as it was under the observances of military etiquette"
79,1826,FIC,LastMohicansANarrative1757 ,"  calmness, even in their fury. The dangerous weapons were brushed aside by the still nervous arm of the veteran, or fell of themselves, after menacing an act"
80,1826,FIC,LastMohicansANarrative1757 ,"  . Let us up and fly. "" "" Go, "" said Cora, still gazing at her unconscious sister; "" save thyself. To me thou canst not"
81,1826,FIC,LastMohicansANarrative1757 ,"  soiled hands on the dress of Cora, "" the wigwam of the Huron is still open. Is it not better than this place? "" "" Away! """
82,1826,FIC,LastMohicansANarrative1757 ,"  the tenderest solicitude in her behalf, and in listening to the cries which were still too audible on the plain, to note the direction in which they journeyed."
83,1826,FIC,LastMohicansANarrative1757 ,"  , induced them to gaze at the sickening sight below. The cruel work was still unchecked. On every side the captured were flying before their relentless persecutors, while"
84,1826,FIC,LastMohicansANarrative1757 ,"  the fort was drawing to a close, but the business of the narrative must still detain the reader on the shores of the "" holy lake. "" When last"
85,1826,FIC,LastMohicansANarrative1757 ,"  the shores, as if indignantly casting back its impurities to the polluted strand. Still the clear fountain retained a portion of its charmed influence, but it reflected only"
86,1826,FIC,LastMohicansANarrative1757 ,"  the tread which had left the mark had been light and rapid, it was still plainly visible. The aged soldier examined it with eyes that grew dim as he"
